Tid;Lufttemperatur(°C)
2017-01-14 20:15;    -8,400
2017-01-14 20:30;    -9,200
2017-01-14 20:45;    -9,000
2017-01-14 21:00;    -9,100
2017-01-14 21:15;    -9,400
2017-01-14 21:30;    -9,400
2017-01-14 21:45;    -9,900
2017-01-14 22:00;    -9,300
2017-01-14 22:15;    -9,900
2017-01-14 22:30;   -10,900
2017-01-14 22:45;   -10,000
2017-01-14 23:00;    -9,300
2017-01-14 23:15;    -9,200
2017-01-14 23:30;    -9,000
2017-01-14 23:45;    -8,700
2017-01-15 00:00;    -9,100
2017-01-15 00:15;    -8,800
2017-01-15 00:30;    -8,800
2017-01-15 00:45;    -9,200
2017-01-15 01:00;    -8,300
2017-01-15 01:15;    -8,400
2017-01-15 01:30;    -8,100
2017-01-15 01:45;    -8,800
2017-01-15 02:00;    -8,900
2017-01-15 02:15;    -8,500
2017-01-15 02:30;    -8,900
2017-01-15 02:45;    -7,900
2017-01-15 03:00;    -8,000
2017-01-15 03:15;    -8,800
2017-01-15 03:30;    -9,200
2017-01-15 03:45;   -10,000
2017-01-15 04:00;    -9,200
2017-01-15 04:15;    -9,400
2017-01-15 04:30;    -8,800
2017-01-15 04:45;   -10,100
2017-01-15 05:00;    -9,800
2017-01-15 05:15;   -11,600
2017-01-15 05:30;   -10,900
2017-01-15 05:45;   -10,100
2017-01-15 06:00;   -12,900
2017-01-15 06:15;   -12,600
2017-01-15 06:30;   -12,100
2017-01-15 06:45;   -11,300
2017-01-15 07:00;   -14,600
2017-01-15 07:15;   -13,000
2017-01-15 07:30;   -13,400
2017-01-15 07:45;   -13,900
2017-01-15 08:00;   -12,800
2017-01-15 08:15;   -14,800
2017-01-15 08:30;   -13,300
2017-01-15 08:45;   -15,000
2017-01-15 09:00;   -13,800
2017-01-15 09:15;   -16,500
2017-01-15 09:30;   -14,200
2017-01-15 09:45;   -16,400
2017-01-15 10:00;   -14,600
2017-01-15 10:15;   -17,500
2017-01-15 10:30;   -16,200
2017-01-15 10:45;   -13,800
2017-01-15 11:00;   -14,000
2017-01-15 11:15;   -13,600
2017-01-15 11:30;   -15,500
2017-01-15 11:45;   -14,700
2017-01-15 12:00;   -13,200
2017-01-15 12:15;   -10,000
2017-01-15 12:30;   -13,000
2017-01-15 12:45;   -12,800
2017-01-15 13:00;   -12,900
2017-01-15 13:15;   -15,000
2017-01-15 13:30;   -14,100
2017-01-15 13:45;   -15,700
2017-01-15 14:00;   -16,800
2017-01-15 14:15;   -14,900
2017-01-15 14:30;   -14,800
2017-01-15 14:45;   -15,000
2017-01-15 15:00;   -12,300
2017-01-15 15:15;   -13,800
2017-01-15 15:30;   -14,400
2017-01-15 15:45;   -12,700
2017-01-15 16:00;   -11,700
2017-01-15 16:15;   -11,500
2017-01-15 16:30;   -12,000
2017-01-15 16:45;   -11,700
2017-01-15 17:00;   -11,500
2017-01-15 17:15;   -10,700
2017-01-15 17:30;   -10,500
2017-01-15 17:45;   -10,800
2017-01-15 18:00;   -11,000
2017-01-15 18:15;   -11,400
2017-01-15 18:30;   -11,200
2017-01-15 18:45;   -11,400
2017-01-15 19:00;   -11,800
2017-01-15 19:15;   -11,900
2017-01-15 19:30;   -12,100
2017-01-15 19:45;   -11,900
2017-01-15 20:00;   -12,000
2017-01-15 20:15;   -12,300
2017-01-15 20:30;   -12,400
2017-01-15 20:45;   -12,400
2017-01-15 21:00;   -12,600
2017-01-15 21:15;   -13,200
2017-01-15 21:30;   -12,600
2017-01-15 21:45;   -13,800
2017-01-15 22:00;   -13,900
2017-01-15 22:15;   -13,700
2017-01-15 22:30;   -14,200
2017-01-15 22:45;   -14,500
2017-01-15 23:00;   -14,200
2017-01-15 23:15;   -13,600
2017-01-15 23:30;   -15,100
2017-01-15 23:45;   -13,000
2017-01-16 00:00;   -12,100
2017-01-16 00:15;   -12,000
2017-01-16 00:30;   -12,400
2017-01-16 00:45;   -12,900
2017-01-16 01:00;   -14,700
2017-01-16 01:15;   -13,700
2017-01-16 01:30;   -12,900
2017-01-16 01:45;   -15,100
2017-01-16 02:00;   -14,800
2017-01-16 02:15;   -15,300
2017-01-16 02:30;   -15,600
2017-01-16 02:45;   -16,600
2017-01-16 03:00;   -16,400
2017-01-16 03:15;   -14,500
2017-01-16 03:30;   -14,000
2017-01-16 03:45;   -14,500
2017-01-16 04:00;   -14,600
2017-01-16 04:15;   -15,600
2017-01-16 04:30;   -13,400
2017-01-16 04:45;   -15,000
2017-01-16 05:00;   -16,900
2017-01-16 05:15;   -17,000
2017-01-16 05:30;   -16,400
2017-01-16 05:45;   -15,400
2017-01-16 06:00;   -17,900
2017-01-16 06:15;   -17,000
2017-01-16 06:30;   -17,700
2017-01-16 06:45;   -18,300
2017-01-16 07:00;   -18,500
2017-01-16 07:15;   -18,900
2017-01-16 07:30;   -18,900
2017-01-16 07:45;   -17,200
2017-01-16 08:00;   -18,200
2017-01-16 08:15;   -21,000
2017-01-16 08:30;   -18,000
2017-01-16 08:45;   -16,100
2017-01-16 09:00;   -18,400
2017-01-16 09:15;   -17,700
2017-01-16 09:30;   -17,700
2017-01-16 09:45;   -19,600
2017-01-16 10:00;   -19,500
2017-01-16 10:15;   -16,000
2017-01-16 10:30;   -18,200
2017-01-16 10:45;   -20,300
2017-01-16 11:00;   -18,600
2017-01-16 11:15;   -16,900
2017-01-16 11:30;   -15,700
2017-01-16 11:45;   -17,500
2017-01-16 12:00;   -16,800
2017-01-16 12:15;   -15,100
2017-01-16 12:30;   -15,100
2017-01-16 12:45;   -14,100
2017-01-16 13:00;   -15,300
2017-01-16 13:15;   -16,700
2017-01-16 13:30;   -16,000
2017-01-16 13:45;   -17,500
2017-01-16 14:00;   -16,000
2017-01-16 14:15;   -16,500
2017-01-16 14:30;   -14,900
2017-01-16 14:45;   -16,000
2017-01-16 15:00;   -14,100
2017-01-16 15:15;   -13,100
2017-01-16 15:30;   -12,100
2017-01-16 15:45;   -11,700
2017-01-16 16:00;   -11,700
2017-01-16 16:15;   -11,500
2017-01-16 16:30;   -11,300
2017-01-16 16:45;   -10,600
2017-01-16 17:00;   -10,600
2017-01-16 17:15;   -10,800
2017-01-16 17:30;   -10,100
2017-01-16 17:45;    -9,900
2017-01-16 18:00;    -9,700
2017-01-16 18:15;    -9,500
2017-01-16 18:30;    -9,100
2017-01-16 18:45;    -9,100
2017-01-16 19:00;    -8,900
2017-01-16 19:15;    -8,600
2017-01-16 19:30;    -8,400
2017-01-16 19:45;    -8,800
2017-01-16 20:00;    -8,700
2017-01-16 20:15;    -8,600
2017-01-16 20:30;    -8,400
2017-01-16 20:45;    -8,500
2017-01-16 21:00;    -8,400
2017-01-16 21:15;    -8,000
2017-01-16 21:30;    -8,100
2017-01-16 21:45;    -7,900
2017-01-16 22:00;    -7,500
2017-01-16 22:15;    -7,900
2017-01-16 22:30;    -7,900
2017-01-16 22:45;    -7,700
2017-01-16 23:00;    -7,500
2017-01-16 23:15;    -7,500
2017-01-16 23:30;    -7,400
2017-01-16 23:45;    -7,200
2017-01-17 00:00;    -6,900
2017-01-17 00:15;    -7,100
2017-01-17 00:30;    -7,200
2017-01-17 00:45;    -6,900
2017-01-17 01:00;    -7,300
2017-01-17 01:15;    -7,400
2017-01-17 01:30;    -7,200
2017-01-17 01:45;    -7,300
2017-01-17 02:00;    -7,200
2017-01-17 02:15;    -7,200
2017-01-17 02:30;    -7,200
2017-01-17 02:45;    -7,200
2017-01-17 03:00;    -7,100
2017-01-17 03:15;    -7,000
2017-01-17 03:30;    -6,900
2017-01-17 03:45;    -6,800
2017-01-17 04:00;    -6,600
2017-01-17 04:15;    -6,600
2017-01-17 04:30;    -6,500
2017-01-17 04:45;    -6,600
2017-01-17 05:00;    -6,600
2017-01-17 05:15;    -6,600
2017-01-17 05:30;    -6,700
2017-01-17 05:45;    -6,800
2017-01-17 06:00;    -6,600
2017-01-17 06:15;    -6,400
2017-01-17 06:30;    -6,200
2017-01-17 06:45;    -6,400
2017-01-17 07:00;    -6,300
2017-01-17 07:15;    -6,500
2017-01-17 07:30;    -6,500
2017-01-17 07:45;    -6,400
2017-01-17 08:00;    -6,400
2017-01-17 08:15;    -6,400
2017-01-17 08:30;    -6,300
2017-01-17 08:45;    -6,300
2017-01-17 09:00;    -6,000
2017-01-17 09:15;    -5,900
2017-01-17 09:30;    -5,800
2017-01-17 09:45;    -5,800
2017-01-17 10:00;    -5,800
2017-01-17 10:15;    -5,500
2017-01-17 10:30;    -5,700
2017-01-17 10:45;    -5,600
2017-01-17 11:00;    -5,600
2017-01-17 11:15;    -5,400
2017-01-17 11:30;    -5,100
2017-01-17 11:45;    -5,200
2017-01-17 12:00;    -5,000
2017-01-17 12:15;    -4,500
2017-01-17 12:30;    -4,600
2017-01-17 12:45;    -4,200
2017-01-17 13:00;    -4,300
2017-01-17 13:15;    -4,000
2017-01-17 13:30;    -4,500
2017-01-17 13:45;    -4,000
2017-01-17 14:00;    -3,600
2017-01-17 14:15;    -4,200
2017-01-17 14:30;    -4,100
2017-01-17 14:45;    -4,100
2017-01-17 15:00;    -4,000
2017-01-17 15:15;    -4,000
2017-01-17 15:30;    -4,200
2017-01-17 15:45;    -4,000
2017-01-17 16:00;    -4,000
2017-01-17 16:15;    -4,000
2017-01-17 16:30;    -4,100
2017-01-17 16:45;    -4,100
2017-01-17 17:00;    -4,100
2017-01-17 17:15;    -4,000
2017-01-17 17:30;    -3,900
2017-01-17 17:45;    -3,500
2017-01-17 18:00;    -3,400
2017-01-17 18:15;    -3,100
2017-01-17 18:30;    -3,000
2017-01-17 18:45;    -3,000
2017-01-17 19:00;    -2,800
2017-01-17 19:15;    -2,700
2017-01-17 19:30;    -2,500
2017-01-17 19:45;    -2,400
2017-01-17 20:00;    -2,300
2017-01-17 20:15;    -2,100
2017-01-17 20:30;    -2,000
2017-01-17 20:45;    -2,000
2017-01-17 21:00;    -1,900
2017-01-17 21:15;    -1,900
2017-01-17 21:30;    -1,700
2017-01-17 21:45;    -1,800
2017-01-17 22:00;    -1,700
2017-01-17 22:15;    -1,500
2017-01-17 22:30;    -1,500
2017-01-17 22:45;    -1,400
2017-01-17 23:00;    -1,200
2017-01-17 23:15;    -1,200
2017-01-17 23:30;    -0,900
2017-01-17 23:45;    -1,000
2017-01-18 00:00;    -1,200
2017-01-18 00:15;    -1,200
2017-01-18 00:30;    -1,100
2017-01-18 00:45;    -1,000
2017-01-18 01:00;    -0,800
2017-01-18 01:15;    -0,600
2017-01-18 01:30;    -0,500
2017-01-18 01:45;    -0,600
2017-01-18 02:00;    -0,500
2017-01-18 02:15;    -0,500
2017-01-18 02:30;    -0,400
2017-01-18 02:45;     0,200
2017-01-18 03:00;     0,900
2017-01-18 03:15;     1,000
2017-01-18 03:30;     0,200
2017-01-18 03:45;     0,100
2017-01-18 04:00;     0,100
2017-01-18 04:15;     0,100
2017-01-18 04:30;     0,200
2017-01-18 04:45;     0,500
2017-01-18 05:00;     0,400
2017-01-18 05:15;     0,400
2017-01-18 05:30;     0,800
2017-01-18 05:45;     0,900
2017-01-18 06:00;     0,800
2017-01-18 06:15;     1,200
2017-01-18 06:30;     2,200
2017-01-18 06:45;     3,400
2017-01-18 07:00;     3,100
2017-01-18 07:15;     2,100
2017-01-18 07:30;     4,200
2017-01-18 07:45;     4,600
2017-01-18 08:00;     3,900
2017-01-18 08:15;     4,300
2017-01-18 08:30;     5,000
2017-01-18 08:45;     4,600
2017-01-18 09:00;     5,900
2017-01-18 09:15;     6,200
2017-01-18 09:30;     5,200
2017-01-18 09:45;     5,800
2017-01-18 10:00;     6,000
2017-01-18 10:15;     4,600
2017-01-18 10:30;     4,300
2017-01-18 10:45;     4,000
2017-01-18 11:00;     3,100
2017-01-18 11:15;     3,600
2017-01-18 11:30;     4,300
2017-01-18 11:45;     4,100
2017-01-18 12:00;     3,700
2017-01-18 12:15;     3,600
2017-01-18 12:30;     4,100
2017-01-18 12:45;     4,100
2017-01-18 13:00;     5,500
2017-01-18 13:15;     6,100
2017-01-18 13:30;     4,800
2017-01-18 13:45;     4,900
2017-01-18 14:00;     5,000
2017-01-18 14:15;     4,900
2017-01-18 14:30;     3,900
2017-01-18 14:45;     4,000
2017-01-18 15:00;     4,200
2017-01-18 15:15;     3,500
2017-01-18 15:30;     4,200
2017-01-18 15:45;     3,400
2017-01-18 16:00;     3,900
2017-01-18 16:15;     3,400
2017-01-18 16:30;     3,500
2017-01-18 16:45;     3,300
2017-01-18 17:00;     3,300
2017-01-18 17:15;     3,400
2017-01-18 17:30;     3,100
2017-01-18 17:45;     2,400
2017-01-18 18:00;     2,200
2017-01-18 18:15;     1,900
2017-01-18 18:30;     1,500
2017-01-18 18:45;     1,500
2017-01-18 19:00;     1,700
2017-01-18 19:15;     1,500
2017-01-18 19:30;     1,400
2017-01-18 19:45;     1,400
2017-01-18 20:00;     1,400
2017-01-18 20:15;     1,700
2017-01-18 20:30;     1,000
2017-01-18 20:45;     1,100
2017-01-18 21:00;     1,600
2017-01-18 21:15;     1,900
2017-01-18 21:30;     1,900
2017-01-18 21:45;     1,600
2017-01-18 22:00;     1,900
2017-01-18 22:15;     2,000
2017-01-18 22:30;     1,200
2017-01-18 22:45;     2,400
2017-01-18 23:00;     2,300
2017-01-18 23:15;     5,800
2017-01-18 23:30;     5,200
2017-01-18 23:45;     5,100
2017-01-19 00:00;     6,800
2017-01-19 00:15;     7,200
2017-01-19 00:30;     5,500
2017-01-19 00:45;     6,400
2017-01-19 01:00;     7,200
2017-01-19 01:15;     6,500
2017-01-19 01:30;     6,300
2017-01-19 01:45;     7,300
2017-01-19 02:00;     7,100
2017-01-19 02:15;     6,900
2017-01-19 02:30;     7,200
2017-01-19 02:45;     6,400
2017-01-19 03:00;     6,400
2017-01-19 03:15;     6,300
2017-01-19 03:30;     7,000
2017-01-19 03:45;     7,400
2017-01-19 04:00;     6,800
2017-01-19 04:15;     5,800
2017-01-19 04:30;     5,400
2017-01-19 04:45;     6,000
2017-01-19 05:00;     5,800
2017-01-19 05:15;     7,300
2017-01-19 05:30;     6,800
2017-01-19 05:45;     6,600
2017-01-19 06:00;     5,700
2017-01-19 06:15;     4,200
2017-01-19 06:30;     3,200
2017-01-19 06:45;     3,500
2017-01-19 07:00;     4,100
2017-01-19 07:15;     3,800
2017-01-19 07:30;     4,300
2017-01-19 07:45;     5,000
2017-01-19 08:00;     5,100
2017-01-19 08:15;     6,100
2017-01-19 08:30;     4,900
2017-01-19 08:45;     5,000
2017-01-19 09:00;     6,800
2017-01-19 09:15;     5,600
2017-01-19 09:30;     6,000
2017-01-19 09:45;     5,600
2017-01-19 10:00;     5,800
2017-01-19 10:15;     5,000
2017-01-19 10:30;     4,700
2017-01-19 10:45;     5,200
2017-01-19 11:00;     6,300
2017-01-19 11:15;     6,400
2017-01-19 11:30;     5,500
2017-01-19 11:45;     5,300
2017-01-19 12:00;     6,400
2017-01-19 12:15;     5,200
2017-01-19 12:30;     5,500
2017-01-19 12:45;     5,400
2017-01-19 13:00;     5,100
2017-01-19 13:15;     6,000
2017-01-19 13:30;     6,000
2017-01-19 13:45;     5,000
2017-01-19 14:00;     5,700
2017-01-19 14:15;     4,100
2017-01-19 14:30;     5,400
2017-01-19 14:45;     4,800
2017-01-19 15:00;     5,200
2017-01-19 15:15;     5,200
2017-01-19 15:30;     6,600
2017-01-19 15:45;     6,700
2017-01-19 16:00;     7,100
2017-01-19 16:15;     6,800
2017-01-19 16:30;     6,800
2017-01-19 16:45;     6,700
2017-01-19 17:00;     6,500
2017-01-19 17:15;     6,800
2017-01-19 17:30;     6,800
2017-01-19 17:45;     6,600
2017-01-19 18:00;     6,800
2017-01-19 18:15;     7,200
2017-01-19 18:30;     6,600
2017-01-19 18:45;     6,300
2017-01-19 19:00;     6,500
2017-01-19 19:15;     5,600
2017-01-19 19:30;     4,400
2017-01-19 19:45;     3,700
2017-01-19 20:00;     4,300
2017-01-19 20:15;     4,200
2017-01-19 20:30;     5,000
2017-01-19 20:45;     4,500
2017-01-19 21:00;     4,500
2017-01-19 21:15;     4,400
2017-01-19 21:30;     4,500
2017-01-19 21:45;     5,900
2017-01-19 22:00;     4,500
2017-01-19 22:15;     4,400
2017-01-19 22:30;     4,400
2017-01-19 22:45;     6,200
2017-01-19 23:00;     6,400
2017-01-19 23:15;     5,300
2017-01-19 23:30;     7,200
2017-01-19 23:45;     6,900
2017-01-20 00:00;     5,300
2017-01-20 00:15;     7,000
2017-01-20 00:30;     7,400
2017-01-20 00:45;     7,600
2017-01-20 01:00;     6,800
2017-01-20 01:15;     6,300
2017-01-20 01:30;     6,200
2017-01-20 01:45;     5,000
2017-01-20 02:00;     4,400
2017-01-20 02:15;     5,100
2017-01-20 02:30;     4,900
2017-01-20 02:45;     4,500
2017-01-20 03:00;     5,000
2017-01-20 03:15;     4,900
2017-01-20 03:30;     5,600
2017-01-20 03:45;     6,400
2017-01-20 04:00;     5,400
2017-01-20 04:15;     6,100
2017-01-20 04:30;     5,200
2017-01-20 04:45;     4,600
2017-01-20 05:00;     5,900
2017-01-20 05:15;     6,400
2017-01-20 05:30;     4,200
2017-01-20 05:45;     4,300
2017-01-20 06:00;     3,900
2017-01-20 06:15;     3,800
2017-01-20 06:30;     3,700
2017-01-20 06:45;     3,400
2017-01-20 07:00;     3,500
2017-01-20 07:15;     3,900
2017-01-20 07:30;     3,100
2017-01-20 07:45;     3,200
2017-01-20 08:00;     3,700
2017-01-20 08:15;     3,700
2017-01-20 08:30;     2,800
2017-01-20 08:45;     3,100
2017-01-20 09:00;     3,800
2017-01-20 09:15;     3,400
2017-01-20 09:30;     4,200
2017-01-20 09:45;     4,100
2017-01-20 10:00;     3,300
2017-01-20 10:15;     4,700
2017-01-20 10:30;     3,800
2017-01-20 10:45;     4,500
2017-01-20 11:00;     5,400
2017-01-20 11:15;     4,700
2017-01-20 11:30;     4,900
2017-01-20 11:45;     3,700
2017-01-20 12:00;     4,400
2017-01-20 12:15;     4,300
2017-01-20 12:30;     3,200
2017-01-20 12:45;     3,300
2017-01-20 13:00;     3,500
2017-01-20 13:15;     3,700
2017-01-20 13:30;     4,000
2017-01-20 13:45;     7,100
2017-01-20 14:00;     7,400
2017-01-20 14:15;     6,800
2017-01-20 14:30;     7,200
2017-01-20 14:45;     4,400
2017-01-20 15:00;     3,600
2017-01-20 15:15;     3,500
2017-01-20 15:30;     2,800
2017-01-20 15:45;     2,700
2017-01-20 16:00;     2,700
2017-01-20 16:15;     2,900
2017-01-20 16:30;     3,000
2017-01-20 16:45;     2,800
2017-01-20 17:00;     2,500
2017-01-20 17:15;     2,500
2017-01-20 17:30;     2,600
2017-01-20 17:45;     2,700
2017-01-20 18:00;     2,800
2017-01-20 18:15;     2,300
2017-01-20 18:30;     2,800
2017-01-20 18:45;     2,200
2017-01-20 19:00;     1,900
2017-01-20 19:15;     2,300
2017-01-20 19:30;     2,600
2017-01-20 19:45;     2,500
2017-01-20 20:00;     1,700
2017-01-20 20:15;     2,200
2017-01-20 20:30;     2,300
2017-01-20 20:45;     2,200
2017-01-20 21:00;     1,800
2017-01-20 21:15;     1,600
2017-01-20 21:30;     2,000
2017-01-20 21:45;     2,500
2017-01-20 22:00;     2,000
2017-01-20 22:15;     2,200
2017-01-20 22:30;     2,500
2017-01-20 22:45;     2,500
2017-01-20 23:00;     2,100
2017-01-20 23:15;     1,700
2017-01-20 23:30;     2,000
2017-01-20 23:45;     2,400
2017-01-21 00:00;     3,200
2017-01-21 00:15;     2,300
2017-01-21 00:30;     2,200
2017-01-21 00:45;     1,700
2017-01-21 01:00;     2,600
2017-01-21 01:15;     1,700
2017-01-21 01:30;     1,800
2017-01-21 01:45;     2,400
2017-01-21 02:00;     2,600
2017-01-21 02:15;     2,900
2017-01-21 02:30;     3,800
2017-01-21 02:45;     4,700
2017-01-21 03:00;     4,300
2017-01-21 03:15;     5,900
2017-01-21 03:30;     6,000
2017-01-21 03:45;     6,000
2017-01-21 04:00;     5,400
2017-01-21 04:15;     6,000
2017-01-21 04:30;     3,400
2017-01-21 04:45;     3,100
2017-01-21 05:00;     2,300
2017-01-21 05:15;     2,700
2017-01-21 05:30;     2,500
2017-01-21 05:45;     2,400
2017-01-21 06:00;     2,200
2017-01-21 06:15;     2,200
2017-01-21 06:30;     2,200
2017-01-21 06:45;     2,200
2017-01-21 07:00;     2,800
2017-01-21 07:15;     2,000
2017-01-21 07:30;     2,200
2017-01-21 07:45;     1,800
2017-01-21 08:00;     1,900
2017-01-21 08:15;     2,000
2017-01-21 08:30;     1,700
2017-01-21 08:45;     1,600
2017-01-21 09:00;     1,800
2017-01-21 09:15;     1,200
2017-01-21 09:30;     1,500
2017-01-21 09:45;     1,700
2017-01-21 10:00;     1,400
2017-01-21 10:15;     1,400
2017-01-21 10:30;     1,800
2017-01-21 10:45;     1,600
2017-01-21 11:00;     2,200
2017-01-21 11:15;     1,700
2017-01-21 11:30;     2,100
2017-01-21 11:45;     1,900
2017-01-21 12:00;     2,000
2017-01-21 12:15;     2,200
2017-01-21 12:30;     2,100
2017-01-21 12:45;     1,700
2017-01-21 13:00;     1,700
2017-01-21 13:15;     1,700
2017-01-21 13:30;     2,200
2017-01-21 13:45;     2,000
2017-01-21 14:00;     1,800
2017-01-21 14:15;     1,800
2017-01-21 14:30;     1,800
2017-01-21 14:45;     1,600
2017-01-21 15:00;     1,800
2017-01-21 15:15;     1,700
2017-01-21 15:30;     1,400
2017-01-21 15:45;     1,400
2017-01-21 16:00;     1,700
2017-01-21 16:15;     1,100
2017-01-21 16:30;     1,300
2017-01-21 16:45;     1,400
2017-01-21 17:00;     1,300
2017-01-21 17:15;     1,100
2017-01-21 17:30;     1,100
2017-01-21 17:45;     1,300
2017-01-21 18:00;     1,400
2017-01-21 18:15;     1,900
2017-01-21 18:30;     3,200
2017-01-21 18:45;     3,300
2017-01-21 19:00;     2,800
2017-01-21 19:15;     3,000
2017-01-21 19:30;     2,800
2017-01-21 19:45;     2,500
2017-01-21 20:00;     2,600
2017-01-21 20:15;     2,400
2017-01-21 20:30;     2,600
2017-01-21 20:45;     2,700
2017-01-21 21:00;     2,100
2017-01-21 21:15;     2,300
2017-01-21 21:30;     2,200
2017-01-21 21:45;     1,900
2017-01-21 22:00;     2,000
2017-01-21 22:15;     1,700
2017-01-21 22:30;     1,900
2017-01-21 22:45;     1,600
2017-01-21 23:00;     1,500
2017-01-21 23:15;     1,600
2017-01-21 23:30;     1,500
2017-01-21 23:45;     1,300
2017-01-22 00:00;     1,500
2017-01-22 00:15;     1,300
2017-01-22 00:30;     1,100
2017-01-22 00:45;     1,200
2017-01-22 01:00;     1,000
2017-01-22 01:15;     1,000
2017-01-22 01:30;     0,800
2017-01-22 01:45;     0,700
2017-01-22 02:00;     0,700
2017-01-22 02:15;     0,500
2017-01-22 02:30;     0,400
2017-01-22 02:45;     0,400
2017-01-22 03:00;     0,500
2017-01-22 03:15;     0,400
2017-01-22 03:30;     0,300
2017-01-22 03:45;     0,100
2017-01-22 04:00;    -0,100
2017-01-22 04:15;    -0,100
2017-01-22 04:30;    -0,200
2017-01-22 04:45;    -0,200
2017-01-22 05:00;    -0,300
2017-01-22 05:15;    -0,300
2017-01-22 05:30;    -0,500
2017-01-22 05:45;    -0,400
2017-01-22 06:00;    -0,600
2017-01-22 06:15;    -0,500
2017-01-22 06:30;    -0,600
2017-01-22 06:45;    -0,600
2017-01-22 07:00;    -0,900
2017-01-22 07:15;    -0,800
2017-01-22 07:30;    -0,800
2017-01-22 07:45;    -0,900
2017-01-22 08:00;    -0,800
2017-01-22 08:15;    -0,700
2017-01-22 08:30;    -0,600
2017-01-22 08:45;    -0,500
2017-01-22 09:00;    -0,500
2017-01-22 09:15;    -0,500
2017-01-22 09:30;    -0,500
2017-01-22 09:45;    -0,500
2017-01-22 10:00;    -0,600
2017-01-22 10:15;    -0,500
2017-01-22 10:30;    -0,600
2017-01-22 10:45;    -0,600
2017-01-22 11:00;    -0,400
2017-01-22 11:15;    -0,300
2017-01-22 11:30;    -0,100
2017-01-22 11:45;     0,300
2017-01-22 12:00;     0,500
2017-01-22 12:15;     0,500
2017-01-22 12:30;     0,600
2017-01-22 12:45;     0,200
2017-01-22 13:00;     0,400
2017-01-22 13:15;     0,500
2017-01-22 13:30;     0,400
2017-01-22 13:45;     0,000
2017-01-22 14:00;     0,100
2017-01-22 14:15;     0,300
2017-01-22 14:30;     0,200
2017-01-22 14:45;     0,500
2017-01-22 15:00;     0,300
2017-01-22 15:15;     0,200
2017-01-22 15:30;     0,200
2017-01-22 15:45;     0,100
2017-01-22 16:00;     0,100
2017-01-22 16:15;     0,200
2017-01-22 16:30;     0,100
2017-01-22 16:45;     0,000
2017-01-22 17:00;    -0,200
2017-01-22 17:15;    -0,300
2017-01-22 17:30;    -0,200
2017-01-22 17:45;    -0,100
2017-01-22 18:00;    -0,100
2017-01-22 18:15;    -0,200
2017-01-22 18:30;    -0,200
2017-01-22 18:45;    -0,200
2017-01-22 19:00;    -0,200
2017-01-22 19:15;    -0,000
2017-01-22 19:30;     0,100
2017-01-22 19:45;     0,000
2017-01-22 20:00;    -0,100
2017-01-22 20:15;    -0,200
2017-01-22 20:30;    -0,300
2017-01-22 20:45;    -0,200
2017-01-22 21:00;    -0,200
2017-01-22 21:15;    -0,100
2017-01-22 21:30;    -0,100
2017-01-22 21:45;     0,000
2017-01-22 22:00;     0,000
2017-01-22 22:15;     0,000
2017-01-22 22:30;     0,100
2017-01-22 22:45;     0,000
2017-01-22 23:00;     0,100
2017-01-22 23:15;    -0,100
2017-01-22 23:30;     0,100
2017-01-22 23:45;     0,200
2017-01-23 00:00;     0,100
2017-01-23 00:15;    -0,100
2017-01-23 00:30;    -0,200
2017-01-23 00:45;    -0,200
2017-01-23 01:00;    -0,000
2017-01-23 01:15;     0,000
2017-01-23 01:30;    -0,000
2017-01-23 01:45;     0,200
2017-01-23 02:00;     0,100
2017-01-23 02:15;    -0,100
2017-01-23 02:30;     0,000
2017-01-23 02:45;    -0,000
2017-01-23 03:00;    -0,200
2017-01-23 03:15;    -0,200
2017-01-23 03:30;    -0,000
2017-01-23 03:45;     0,200
2017-01-23 04:00;     0,000
2017-01-23 04:15;     0,200
2017-01-23 04:30;     0,100
2017-01-23 04:45;     0,200
2017-01-23 05:00;     0,200
2017-01-23 05:15;     0,400
2017-01-23 05:30;     0,100
2017-01-23 05:45;     0,200
2017-01-23 06:00;     0,300
2017-01-23 06:15;     0,300
2017-01-23 06:30;     0,400
2017-01-23 06:45;     0,200
2017-01-23 07:00;     0,300
2017-01-23 07:15;     0,300
2017-01-23 07:30;     0,200
2017-01-23 07:45;     0,200
2017-01-23 08:00;     0,300
2017-01-23 08:15;     0,200
2017-01-23 08:30;     0,300
2017-01-23 08:45;     0,300
2017-01-23 09:00;     0,200
2017-01-23 09:15;     0,300
2017-01-23 09:30;     0,400
2017-01-23 09:45;     0,700
2017-01-23 10:00;     0,700
2017-01-23 10:15;     0,600
2017-01-23 10:30;     0,600
2017-01-23 10:45;     0,800
2017-01-23 11:00;     1,300
2017-01-23 11:15;     1,300
2017-01-23 11:30;     1,500
2017-01-23 11:45;     1,500
2017-01-23 12:00;     1,700
2017-01-23 12:15;     1,300
2017-01-23 12:30;     1,600
2017-01-23 12:45;     1,800
2017-01-23 13:00;     1,800
2017-01-23 13:15;     1,800
2017-01-23 13:30;     2,100
2017-01-23 13:45;     1,800
2017-01-23 14:00;     1,800
2017-01-23 14:15;     1,900
2017-01-23 14:30;     1,700
2017-01-23 14:45;     1,500
2017-01-23 15:00;     1,500
2017-01-23 15:15;     1,500
2017-01-23 15:30;     1,400
2017-01-23 15:45;     1,400
2017-01-23 16:00;     1,600
2017-01-23 16:15;     1,100
2017-01-23 16:30;     1,300
